日期,前收盘价,开盘价,最高价,最低价,收盘价,成交量(股),成交金额(元),涨跌,涨跌幅(%)
1992/3/30,380.77,381.54,381.56,380.76,381.44,1265500,40359446,0.67,0.176
1992/3/31,381.44,381.87,382.06,381.24,381.24,1739100,53853180,-0.2,-0.0524
1992/4/1,381.24,381.55,381.85,381.01,381.01,406500,7767958,-0.23,-0.0603
1992/4/2,381.01,381.47,381.58,381.01,381.12,167300,3193021,0.11,0.0289
1992/4/3,381.12,381.44,381.57,381.12,381.33,170000,3377037,0.21,0.0551
1992/4/6,381.33,381.97,382.08,381.33,381.47,529800,14543601,0.14,0.0367
1992/4/7,381.47,381.95,382.1,381.47,381.93,1061300,30266448,0.46,0.1206
1992/4/8,381.93,382.53,382.59,381.92,382.43,186600,5277806,0.5,0.1309
1992/4/9,382.43,381.93,382.88,381.65,381.65,316800,7148212,-0.78,-0.204
1992/4/10,381.65,381.52,382.04,381.2,382.03,706600,13499395,0.38,0.0996
1992/4/13,382.03,387.27,392.28,382.03,391.11,2059300,52440252,9.08,2.3768
1992/4/14,391.11,393.1,400.61,391.1,400.61,941500,25184919,9.5,2.429
1992/4/15,400.61,400.35,406.72,398.23,406.72,1056600,25157481,6.11,1.5252
1992/4/16,406.72,404.07,410.61,403.52,410.55,3921100,57466537,3.83,0.9417
1992/4/17,410.55,408.56,414.42,406.19,414.42,1567800,45102529,3.87,0.9426
1992/4/20,414.42,417.19,420.99,413.64,413.85,1017000,23206812,-0.57,-0.1375
1992/4/21,413.85,417.99,421.55,402.89,410.06,5125700,72181075,-3.79,-0.9158
1992/4/22,410.06,400.12,410.06,399.87,399.88,5059600,73539966,-10.18,-2.4826
1992/4/23,399.88,407.13,408.86,394.6,407.25,5471800,71062030,7.37,1.8431
1992/4/24,407.25,405.88,415.05,397.74,414.4,3470600,47646455,7.15,1.7557
1992/4/27,414.4,422.45,424.92,413.47,424.58,3725700,53584928,10.18,2.4566
1992/4/28,424.58,434.9,436.31,424.58,436.09,4239200,53950373,11.51,2.7109
1992/4/29,436.09,445.25,446.12,436.09,444.16,5289900,66766725,8.07,1.8505
1992/4/30,444.16,435.73,448.94,433.66,445.38,4570400,52587303,1.22,0.2747
1992/5/4,445.38,454.86,456.24,445.38,453.62,6436200,101358171,8.24,1.8501
1992/5/5,453.62,447.42,455.36,439.96,449.21,4935900,78293128,-4.41,-0.9722
1992/5/6,449.21,449.78,454.08,446.39,449.96,3368700,54371218,0.75,0.167
1992/5/7,449.96,452.86,457.05,449.55,454.65,3441400,51743917,4.69,1.0423
1992/5/8,454.65,461.05,468.42,454.65,468.11,4863400,84729008,13.46,2.9605
1992/5/11,468.11,483.29,491.5,468.11,491.5,3095000,60653968,23.39,4.9967
1992/5/12,491.5,502.8,506.68,491.5,506.53,3327800,65369229,15.03,3.058
1992/5/13,506.53,505.27,517.86,499.4,514.04,3389700,64664418,7.51,1.4826
1992/5/14,514.04,514.48,523.5,511.91,523.36,3301000,60063574,9.32,1.8131
1992/5/15,523.36,529.39,544.56,523.36,544.35,6328300,75109304,20.99,4.0106
1992/5/18,544.35,560.09,571.85,544.35,571.82,2999200,61340826,27.47,5.0464
1992/5/19,571.82,590.41,598.11,571.82,598.11,4779000,58722429,26.29,4.5976
1992/5/20,598.11,617.28,623.88,598.11,616.99,6564600,119286157,18.88,3.1566
1992/5/21,616.99,1260.32,1334.98,604.01,1266.49,8965700,181277356,649.5,105.2691
1992/5/22,1266.49,1306.37,1349.71,1262.44,1339.99,9372500,204173234,73.5,5.8034
1992/5/25,1339.99,1411.98,1428.79,1339.99,1421.57,8896900,222429087,81.58,6.0881
1992/5/26,1421.57,1332.39,1429.01,1291,1301.35,6812800,149448662,-120.22,-8.4568
1992/5/27,1301.35,1250.56,1285.61,823.36,1193.17,6452800,138824387,-108.18,-8.3129
1992/5/28,1193.17,1123.04,1184.18,1114.94,1160.17,4838900,117388178,-33,-2.7657
1992/5/29,1160.17,1243.65,1253.37,1154.01,1234.71,5161500,135997229,74.54,6.4249
1992/6/1,1234.71,1175.69,1249.58,1129.28,1183.24,3939400,105366093,-51.47,-4.1686
1992/6/2,1183.24,1155.88,1184.28,1138.58,1141.02,3403300,84509556,-42.22,-3.5682
1992/6/3,1141.02,1075.9,1141.02,1033.47,1059.07,4100200,91844888,-81.95,-7.1822
1992/6/4,1059.07,1087.49,1118.93,1050.45,1104.46,4318400,94263229,45.39,4.2858
1992/6/5,1104.46,1125.01,1143.07,1099.91,1105.76,4400700,100847244,1.3,0.1177
1992/6/8,1105.76,1092.07,1121.41,1085.19,1093.46,2874700,63968818,-12.3,-1.1124
1992/6/9,1093.46,1116.92,1144.39,1079.65,1126.62,3510000,78762151,33.16,3.0326
1992/6/10,1126.62,1199.23,1206.51,1134.73,1187.02,5873200,140149767,60.4,5.3612
1992/6/11,1187.02,1179.28,1188.68,1172.09,1178.3,3489700,85107111,-8.72,-0.7346
1992/6/12,1178.3,1164.12,1178.3,1153.97,1171.71,4720200,104835184,-6.59,-0.5593
1992/6/15,1171.71,1174.41,1181.86,1152.69,1171.85,3774700,78204178,0.14,0.0119
1992/6/16,1171.85,1171.75,1171.75,1164.24,1166.7,3515800,85477151,-5.15,-0.4395
1992/6/17,1166.7,1171.29,1186.59,1166.26,1169.57,3475500,84383974,2.87,0.246
1992/6/18,1169.57,1167.16,1172.86,1158.32,1168.43,2910100,61629572,-1.14,-0.0975
1992/6/19,1168.43,1169.97,1171.94,1161.8,1171.94,2514600,55724545,3.51,0.3004
1992/6/22,1171.94,1173.68,1180.21,1165.74,1169.9,2792400,64265464,-2.04,-0.1741
1992/6/23,1169.9,1162.83,1172.46,1154.62,1158.17,1949000,44559364,-11.73,-1.0026
1992/6/24,1158.17,1150.89,1158.17,1144.46,1151.06,1697500,36497766,-7.11,-0.6139
1992/6/25,1151.06,1153.48,1160.23,1148.02,1160.23,1984600,50127998,9.17,0.7967
1992/6/26,1160.23,1164.29,1207.82,1160.23,1164.67,2906100,64137810,4.44,0.3827
1992/6/29,1164.67,1168.89,1173.49,1156.68,1169.51,5361000,102578796,4.84,0.4156
1992/6/30,1169.51,1186.62,1193.16,1169.51,1191.19,5897600,147621709,21.68,1.8538
1992/7/1,1191.19,1199.54,1215.13,1182.05,1194.18,5833000,112406302,2.99,0.251
1992/7/2,1194.18,1187.3,1198.66,1179.86,1187.48,4651200,92341060,-6.7,-0.5611
1992/7/3,1187.48,1189.09,1193.39,1183.96,1189.16,7524500,154763624,1.68,0.1415
1992/7/6,1189.16,1197.76,1215.24,1190.27,1201.01,6378200,178472998,11.85,0.9965
1992/7/7,1201.01,1201.01,1206.91,1195.81,1206.46,6882600,188306233,5.45,0.4538
1992/7/8,1206.46,1192.37,1211.27,1182.72,1185.5,6804300,138880316,-20.96,-1.7373
1992/7/9,1185.5,1172.44,1187.18,1168.78,1178.53,5321600,130815440,-6.97,-0.5879
1992/7/10,1178.53,1175.14,1192.98,1166.45,1188.62,5814900,134101378,10.09,0.8562
1992/7/13,1188.62,1156.83,1198.9,1131.21,1136.33,5159500,123468475,-52.29,-4.3992
1992/7/14,1136.33,1124.65,1139.96,1110.19,1114.05,4446200,95340924,-22.28,-1.9607
1992/7/15,1114.05,1107.18,1135.57,1100.16,1107.69,4481200,121584360,-6.36,-0.5709
1992/7/16,1107.69,1114.13,1214.83,1108.23,1124.64,5046400,151032608,16.95,1.5302
1992/7/17,1124.64,1121.49,1134.32,1116.14,1125.56,6267100,115821091,0.92,0.0818
1992/7/20,1125.56,1100.6,1126.96,1094.81,1098.82,3169900,67313538,-26.74,-2.3757
1992/7/21,1098.82,1087.61,1096.49,1079.75,1082.39,3591200,66221851,-16.43,-1.4952
1992/7/22,1082.39,1059.22,1081.81,1034.91,1035.66,4734700,105623180,-46.73,-4.3173
1992/7/23,1035.66,1020.07,1033.75,961.61,1014.57,7701400,137013298,-21.09,-2.0364
1992/7/24,1014.57,1165.89,1178.9,1014.08,1142.02,5715500,100041780,127.45,12.562
1992/7/27,1142.02,1169.42,1178.81,1108.05,1149.33,5956000,122257738,7.31,0.6401
1992/7/28,1149.33,1126.88,1148.63,1102.02,1105.95,7838700,105616882,-43.38,-3.7744
1992/7/29,1105.95,1078.31,1108.06,1047.03,1087.12,6898700,85225679,-18.83,-1.7026
1992/7/30,1087.12,1067.45,1087.36,1043.79,1057.4,9910800,88690330,-29.72,-2.7338
1992/7/31,1057.4,1045.67,1052.07,1032.54,1052.07,8714900,77149541,-5.33,-0.5041
1992/8/3,1052.07,1034.7,1060.36,1026.83,1031.55,6010300,73754403,-20.52,-1.9504
1992/8/4,1031.55,1018.3,1036.33,1016.16,1035.63,5247200,63035097,4.08,0.3955
1992/8/5,1035.63,1015.76,1038.3,1011.66,1012.55,6114600,76139993,-23.08,-2.2286
1992/8/6,1012.55,988.38,1010.76,983.22,1002.17,7255500,108106841,-10.38,-1.0251
1992/8/7,1002.17,1003.22,1006.11,995.71,1005.23,7825600,101706996,3.06,0.3053
1992/8/10,1005.23,992.73,1006.64,956.55,964.09,8178100,111257788,-41.14,-4.0926
1992/8/11,964.09,926.81,961.61,797.6,863.41,10699900,153828826,-100.68,-10.443
1992/8/12,863.41,675,843.3,627.36,781.21,14483100,188801201,-82.2,-9.5204
1992/8/13,781.21,797.17,890.06,745.62,850.94,11559400,171260116,69.73,8.9259
1992/8/14,850.94,857.1,900.51,818.12,858.38,10440700,159447575,7.44,0.8743
1992/8/17,858.38,898.66,940.76,858.38,939.46,11335700,190291936,81.08,9.4457
1992/8/18,939.46,954.89,999.69,921.98,933.44,14849400,259401684,-6.02,-0.6408
1992/8/19,933.44,920.66,951.16,888.23,939.51,7595200,131836239,6.07,0.6503
1992/8/20,939.51,930.7,946.73,918.65,932.32,16056500,177488020,-7.19,-0.7653
1992/8/21,932.32,916.99,938.37,912.89,916.25,17056700,189594667,-16.07,-1.7237
1992/8/24,916.25,888.95,920.85,881.33,884.1,9934700,155058343,-32.15,-3.5089
1992/8/25,884.1,868.1,887.49,848.05,849.57,8466200,135092147,-34.53,-3.9057
1992/8/26,849.57,841.42,877.25,827.36,877.25,12615300,153392995,27.68,3.2581
1992/8/27,877.25,874.75,880.02,861.64,863.77,5425800,89723328,-13.48,-1.5366
1992/8/28,863.77,851.6,866.98,825.01,848.2,7488400,95684135,-15.57,-1.8026
1992/8/31,848.2,833.5,848.4,823.02,823.27,5429600,77675193,-24.93,-2.9392
1992/9/1,823.27,826.96,832.84,807.37,824.96,7869400,87529173,1.69,0.2053
1992/9/2,824.96,803.83,826.68,783.96,787.67,9392400,140242144,-37.29,-4.5202
1992/9/3,787.67,749.22,781.33,742.74,764.11,16373000,206650590,-23.56,-2.9911
1992/9/4,764.11,759.54,776.18,749.46,753.58,9877200,130811504,-10.53,-1.3781
1992/9/7,753.58,745.69,788.15,700.79,702.83,8710500,135455443,-50.75,-6.7345
1992/9/8,702.83,653.36,702.83,595.42,640.12,10063400,130824891,-62.71,-8.9225
1992/9/9,640.12,613.44,643.77,608.06,635.74,11190800,131749927,-4.38,-0.6842
1992/9/10,635.74,643.21,695.18,622.01,692.78,11310900,142572834,57.04,8.9722
1992/9/11,692.78,773.22,789.18,719.39,776.29,11729400,165860417,83.51,12.0543
1992/9/14,776.29,762.82,793.36,714.93,734.98,13727000,195830027,-41.31,-5.3215
1992/9/15,734.98,727.11,751.22,694.32,738.16,11937300,157671772,3.18,0.4327
1992/9/16,738.16,762.29,776.68,738.16,769.04,14392600,203054668,30.88,4.1834
1992/9/17,769.04,770.65,779.56,751.08,761.72,9418100,144745021,-7.32,-0.9518
1992/9/18,761.72,715.89,761.72,715.89,754.4,6170700,81858483,-7.32,-0.961
1992/9/21,754.4,740.97,760.13,730.3,733.44,8172800,116545250,-20.96,-2.7784
1992/9/22,733.44,730.71,736.9,716.23,722.7,6955200,91083474,-10.74,-1.4643
1992/9/23,722.7,719.41,725.59,708.5,712.37,6559000,82873133,-10.33,-1.4294
1992/9/24,712.37,720.51,735.49,709.63,730.57,7778700,92839186,18.2,2.5549
1992/9/25,730.57,730.28,735.75,723.56,729.79,7653600,76255512,-0.78,-0.1068
1992/9/28,729.79,724.45,729.79,721.19,724.7,4255700,40798092,-5.09,-0.6975
1992/9/29,724.7,719.99,728.42,707.82,710.63,6483000,82381424,-14.07,-1.9415
1992/9/30,710.63,703.63,710.63,698.91,702.32,8977800,96512331,-8.31,-1.1694
1992/10/5,702.32,676.47,702.32,668.9,679.62,9411600,109752839,-22.7,-3.2321
1992/10/6,679.62,682.92,692.62,664.27,674.24,7161300,97525768,-5.38,-0.7916
1992/10/7,674.24,676.56,676.84,664.43,665.26,5383000,60947452,-8.98,-1.3319
1992/10/8,665.26,648.96,671.67,640.22,643.69,8453200,96306257,-21.57,-3.2423
1992/10/9,643.69,664.44,668.73,643.68,660.29,9394700,114917315,16.6,2.5789
1992/10/12,660.29,687.45,713.77,661.99,690.57,11075200,149660957,30.28,4.5859
1992/10/13,690.57,694.1,701.3,669.56,673.99,11223800,158357828,-16.58,-2.4009
1992/10/14,673.99,661.07,673.94,648.84,663.75,10552500,142121787,-10.24,-1.5193
1992/10/15,663.75,654.33,667,650.92,663.53,7575800,106075266,-0.22,-0.0331
1992/10/16,663.53,664,668.57,661.2,664.75,6885100,91893604,1.22,0.1839
1992/10/19,664.75,643.8,667.46,632.4,632.4,8103900,100268787,-32.35,-4.8665
1992/10/20,632.4,634.43,663.65,604.5,616.29,9460900,103067023,-16.11,-2.5474
1992/10/21,616.29,597.15,616.29,577.23,585.7,9192700,107881921,-30.59,-4.9636
1992/10/22,585.7,557.03,584.91,535.79,539.8,13872800,149734168,-45.9,-7.8368
1992/10/23,539.8,534.41,577.52,524.07,559.73,11498100,114178026,19.93,3.6921
1992/10/26,559.73,539.5,561.5,504.81,506.94,12565700,125484300,-52.79,-9.4313
1992/10/27,506.94,465.75,506.28,448.28,450.28,14138800,128776631,-56.66,-11.1769
1992/10/28,450.28,466.73,470.98,447.93,463.21,11631100,103788751,12.93,2.8715
1992/10/29,463.21,468.72,484.51,455.22,484.25,12405900,94125299,21.04,4.5422
1992/10/30,484.25,494.66,507.25,484.45,507.25,14651000,129964633,23,4.7496
1992/11/2,507.25,471.18,508.81,465.55,477.61,12622600,99006888,-29.64,-5.8433
1992/11/3,477.61,481.34,487.07,465.6,479.81,12554300,90717080,2.2,0.4606
1992/11/4,479.81,474.82,481.6,465.09,469.9,12859000,85452806,-9.91,-2.0654
1992/11/5,469.9,460.96,470.89,457.03,462.63,9546400,72446923,-7.27,-1.5471
1992/11/6,462.63,460.54,468.59,455.73,457.05,7379100,52648375,-5.58,-1.2061
1992/11/9,457.05,439.81,459.04,424.68,428.61,9562200,71923496,-28.44,-6.2225
1992/11/10,428.61,404.49,428.34,391.17,400.53,12466100,89992268,-28.08,-6.5514
1992/11/11,400.53,402.79,410.16,388.32,410.16,10491400,70781591,9.63,2.4043
1992/11/12,410.16,408.42,416.22,402.33,415.79,12112000,87130771,5.63,1.3726
1992/11/13,415.79,418.49,421.67,413.3,414.09,11676300,79106313,-1.7,-0.4089
1992/11/16,414.09,402.02,415.64,397.63,399.32,10707400,67165775,-14.77,-3.5669
1992/11/17,399.32,390.09,399.08,386.85,393.52,10076200,67791565,-5.8,-1.4525
1992/11/18,393.52,400.01,407.61,389.59,407.61,9328500,59699465,14.09,3.5805
1992/11/19,407.61,409.61,412.23,395.16,398.95,11503000,76385024,-8.66,-2.1246
1992/11/20,398.95,394.9,401.44,394.31,401.44,8647700,55774221,2.49,0.6241
1992/11/23,401.44,404.05,410.57,401.82,410.39,13331400,91610670,8.95,2.2295
1992/11/24,410.39,414.84,448.44,410.81,440.04,17509500,125234973,29.65,7.2248
1992/11/25,440.04,485.16,571.63,441.54,571.63,30292800,264883555,131.59,29.9041
1992/11/26,571.63,674.74,752.32,562.01,562.01,38763300,451184729,-9.62,-1.6829
1992/11/27,562.01,593.68,682.4,490.54,637.67,26691500,303435908,75.66,13.4624
1992/11/30,637.67,682.08,727.13,637.67,724.6,37065500,466139378,86.93,13.6324
1992/12/1,724.6,718.99,749.89,713.85,716.74,21540400,262537145,-7.86,-1.0847
1992/12/2,716.74,694.88,722.2,690.63,722.2,18142100,232763872,5.46,0.7618
1992/12/3,722.2,760.65,826.06,739.03,808.2,30101400,444369468,86,11.9081
1992/12/4,808.2,833.23,841.02,807.02,807.02,30575300,461615536,-1.18,-0.146
1992/12/7,807.02,765.87,803.12,757.34,793.25,25074200,339071272,-13.77,-1.7063
1992/12/8,793.25,796.63,811.57,743.9,753.94,43366000,596425620,-39.31,-4.9556
1992/12/9,753.94,737.94,752.89,661.66,676.45,27620400,342674186,-77.49,-10.278
1992/12/10,676.45,668.46,693.41,592.78,625.23,22743900,258176435,-51.22,-7.5719
1992/12/11,625.23,664.61,735.62,628.91,722.28,30749000,372690512,97.05,15.5223
1992/12/14,722.28,741.06,748.19,668.07,705.07,18814100,231872157,-17.21,-2.3827
1992/12/15,705.07,699.83,713.9,682.24,682.24,14170300,166198346,-22.83,-3.238
1992/12/16,682.24,671.45,690.25,663.17,685.82,12133100,135191465,3.58,0.5247
1992/12/17,685.82,689.14,707.82,685.65,707.82,11680200,150199561,22,3.2078
1992/12/18,707.82,715.72,721.26,690.45,698.13,10233600,142493090,-9.69,-1.369
1992/12/21,698.13,709.87,731.68,697.7,731.68,27703700,411629042,33.55,4.8057
1992/12/22,731.68,731.58,731.9,724.74,725.78,18332200,233273303,-5.9,-0.8064
1992/12/23,725.78,723.84,736.27,721.44,732.05,11315900,138606924,6.27,0.8639
1992/12/24,732.05,731.55,758.59,731.31,758.59,16675200,217228556,26.54,3.6254
1992/12/25,758.59,768.68,781.36,761.89,764.28,26168700,366033313,5.69,0.7501
1992/12/28,764.28,764.43,772.29,756.89,757.31,15216700,178234855,-6.97,-0.912
1992/12/29,757.31,759.54,769.61,754.54,768.91,14986400,187125991,11.6,1.5317
1992/12/30,768.91,775.07,777.43,767.07,767.52,15273500,194586541,-1.39,-0.1808
1992/12/31,767.52,765.86,784.03,765.41,780.39,13551100,180355057,12.87,1.6768
1993/1/4,780.39,784.13,816.64,777.16,814.04,18385000,263005157,33.65,4.3119
1993/1/5,814.04,813.34,859.19,813.34,858.72,34009800,495873699,44.68,5.4887
1993/1/6,858.72,881,883.42,843.16,847.44,40287100,543263434,-11.28,-1.3136
1993/1/7,847.44,855.8,868.97,849.53,868.97,26844700,353814537,21.53,2.5406
1993/1/8,868.97,882.57,893.86,878.33,889.47,37343200,606896180,20.5,2.3591
1993/1/11,889.47,913.44,977.42,901.47,977.42,63885100,902280903,87.95,9.8879
1993/1/12,977.42,1001.93,1028.43,982.15,987.26,62439900,860616649,9.84,1.0067
1993/1/13,987.26,996.41,1024.05,973.3,1024.05,39530700,552202132,36.79,3.7265
1993/1/14,1024.05,1053.91,1088.6,1036.03,1086.43,63840400,936366199,62.38,6.0915
1993/1/15,1086.43,1083.6,1099.83,1054.46,1063.76,46630300,698121234,-22.67,-2.0867
1993/1/18,1063.76,1067.98,1078.03,1052.8,1055.32,33836900,496584101,-8.44,-0.7934
1993/1/19,1055.32,1053.52,1064.08,991.83,991.83,33261000,587916256,-63.49,-6.0162
1993/1/20,991.83,990.09,1050.11,984.74,1043.31,25837600,388841873,51.48,5.1904
1993/1/21,1043.31,1051.6,1077.82,1046.18,1074.26,30186400,466198978,30.95,2.9665
1993/1/22,1074.26,1074.36,1109.59,1073.64,1100.31,32564300,497124542,26.05,2.4249
1993/1/27,1100.31,1126.37,1162.44,1113.57,1162.44,47263200,764462848,62.13,5.6466
1993/1/28,1162.44,1182.39,1186.21,1146.9,1150.37,46010100,772350150,-12.07,-1.0383
1993/1/29,1150.37,1156.84,1198.48,1140.24,1198.48,52009700,753545419,48.11,4.1821
1993/2/1,1198.48,1242.35,1278.5,1222.18,1278.5,68344100,1288016301,80.02,6.6768
1993/2/2,1278.5,1292.4,1325.24,1291.99,1310.58,61441300,1186359140,32.08,2.5092
1993/2/3,1310.58,1321.63,1326.19,1265.7,1300.56,56056600,1007197899,-10.02,-0.7645
1993/2/4,1300.56,1323.13,1371.58,1297.46,1371.58,55691600,1114135580,71.02,5.4607
1993/2/5,1371.58,1371.34,1404.64,1325.85,1332.96,65156400,1385290762,-38.62,-2.8157
1993/2/8,1332.96,1339.59,1393.34,1334.19,1393.17,62254100,1134661079,60.21,4.517
1993/2/9,1393.17,1427.33,1483.52,1426.48,1474.92,76479200,1635836013,81.75,5.8679
1993/2/10,1474.92,1500.52,1528.51,1448.07,1454.46,78879600,1776944135,-20.46,-1.3872
1993/2/11,1454.46,1495.92,1497.01,1364.67,1397.38,73165800,1362061246,-57.08,-3.9245
1993/2/12,1397.38,1378.2,1458.76,1352.27,1458.76,85377900,1160274659,61.38,4.3925
1993/2/15,1458.76,1544.1,1544.1,1499.1,1536.82,71643700,1598791284,78.06,5.3511
1993/2/16,1536.82,1555.15,1558.95,1504.36,1513.48,49370700,1218624520,-23.34,-1.5187
1993/2/17,1513.48,1515.25,1533.58,1502.88,1504,37401700,956165283,-9.48,-0.6264
1993/2/18,1504,1503.72,1538.61,1497.79,1508.22,44231600,997229051,4.22,0.2806
1993/2/19,1508.22,1471.56,1514.46,1441.07,1499.74,50456900,1482042855,-8.48,-0.5623
1993/2/22,1499.74,1487.84,1527.13,1453.31,1456.29,47799900,941933209,-43.45,-2.8972
1993/2/23,1456.29,1420.63,1466.07,1346.15,1367.36,47146300,992925980,-88.93,-6.1066
1993/2/24,1367.36,1310.04,1346.48,1196.47,1264.96,72096000,1506185151,-102.4,-7.4889
1993/2/25,1264.96,1271.2,1421.35,1261.76,1410.36,59558300,1400826307,145.4,11.4944
1993/2/26,1410.36,1436.99,1444.05,1320.89,1339.88,65026200,1613234400,-70.48,-4.9973
1993/3/1,1339.88,1328.22,1339.1,1199.73,1199.73,42590100,891107151,-140.15,-10.4599
1993/3/2,1199.73,1207.57,1285.17,1186.34,1245.11,39995600,858824231,45.38,3.7825
1993/3/3,1245.11,1263.74,1267.54,1220.03,1231.77,19353900,378409798,-13.34,-1.0714
1993/3/4,1231.77,1231.92,1244.65,1131.29,1159.13,27796700,529912414,-72.64,-5.8972
1993/3/5,1159.13,1116.41,1180.58,1026.18,1109.54,48499200,919757136,-49.59,-4.2782
1993/3/8,1109.54,1133.52,1325.49,1133.46,1209.65,75931400,1862036565,100.11,9.0227
1993/3/9,1209.65,1160.13,1209.66,1129.81,1137.79,39165800,861924159,-71.86,-5.9406
1993/3/10,1137.79,1099.52,1190.33,1089.36,1188.97,30179000,691215624,51.18,4.4982
1993/3/11,1188.97,1219.47,1261.8,1196.25,1261.8,44817800,1060954130,72.83,6.1255
1993/3/12,1261.8,1280.37,1286.07,1231.39,1236.37,40211000,970839381,-25.43,-2.0154
1993/3/15,1236.37,1226.66,1241.04,1171.73,1171.73,25675500,488143496,-64.64,-5.2282
1993/3/16,1171.73,1167.91,1222.55,1155.1,1222.55,24317400,435521868,50.82,4.3372
1993/3/17,1222.55,1238.8,1239.33,1193.59,1202.85,16570700,297425645,-19.7,-1.6114
1993/3/18,1202.85,1203.2,1206.59,1171.43,1184.48,17671500,295856049,-18.37,-1.5272
1993/3/19,1184.48,1188.37,1207.56,1171.73,1174.99,26366300,418083130,-9.49,-0.8012
1993/3/22,1174.99,1148.29,1179.05,1036.92,1036.92,37713800,620035557,-138.07,-11.7507
1993/3/23,1036.92,1035.6,1035.63,958.42,971.25,35024800,520749991,-65.67,-6.3332
1993/3/24,971.25,965.58,996.58,956.97,956.97,22016900,296481061,-14.28,-1.4703
1993/3/25,956.97,963.53,965.96,913.74,945.42,21946500,299417350,-11.55,-1.2069
1993/3/26,945.42,969.24,1039.76,945.93,1039.76,51256800,728573236,94.34,9.9786
1993/3/29,1039.76,1008.4,1047.88,961.49,970.45,24421700,340546967,-69.31,-6.666
1993/3/30,970.45,973.08,992.11,958.05,958.05,27161600,305391081,-12.4,-1.2778
1993/3/31,958.05,953.29,957.94,918.4,925.91,23505600,286447768,-32.14,-3.3547
1993/4/1,925.91,921.59,949.77,915.59,947.23,13829400,198180628,21.32,2.3026
1993/4/2,947.23,953.51,968.05,940.55,944.01,18497800,266862134,-3.22,-0.3399
1993/4/5,944.01,945.58,947.9,924.49,947.87,18006000,169059757,3.86,0.4089
1993/4/6,947.87,949.81,1064.87,949.05,1059.62,53894300,707362603,111.75,11.7896
1993/4/7,1059.62,1108.64,1158.74,1076.45,1099.62,101968400,1727397283,40,3.7749
1993/4/8,1099.62,1099.62,1238.87,1099.62,1238.87,104426900,1807168026,139.25,12.6635
1993/4/9,1238.87,1322.07,1340.91,1236.46,1243.02,106908500,1965253247,4.15,0.335
1993/4/12,1243.02,1254.62,1276.41,1195.57,1203.54,63895800,1210578597,-39.48,-3.1761
1993/4/13,1203.54,1204.75,1297.84,1201.07,1297.36,66812100,1330795934,93.82,7.7953
1993/4/14,1297.36,1304.33,1341.19,1247.83,1272.39,88080900,1890574128,-24.97,-1.9247
1993/4/15,1272.39,1265.3,1298.34,1255.94,1278.84,59730500,1191252333,6.45,0.5069
1993/4/16,1278.84,1282.79,1287.08,1211.83,1214.75,65147000,1327288548,-64.09,-5.0116
1993/4/19,1214.75,1203.85,1241.86,1185.76,1223.22,47857700,879194836,8.47,0.6973
1993/4/20,1223.22,1257.1,1257.1,1233.72,1235.52,45007400,941172014,12.3,1.0055
1993/4/21,1235.52,1234.71,1243.47,1220.09,1222.56,28027500,496725114,-12.96,-1.049
1993/4/22,1222.56,1227.1,1267.35,1220.27,1267.35,34489200,701230968,44.79,3.6636
1993/4/23,1267.35,1288.51,1295.76,1255.87,1260.25,55684900,1176186591,-7.1,-0.5602
1993/4/26,1260.25,1298.92,1345.73,1282.54,1345.61,77438500,1926985073,85.36,6.7733
1993/4/27,1345.61,1379.43,1391.42,1360.83,1363.44,91152800,2046093867,17.83,1.325
1993/4/28,1363.44,1371.1,1382.83,1357.91,1372.5,68809400,1321925573,9.06,0.6645
1993/4/29,1372.5,1377.04,1392.62,1348.38,1349.68,50255400,1018376992,-22.82,-1.6627
1993/4/30,1349.68,1341.54,1363.11,1336.59,1358.78,39949000,797397267,9.1,0.6742
